date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:12	48633/48633	---M--	200	added ('OK')	image/jpeg	etag:%225fac15ba-bdf9%22	https://slowly.app/wp-content/uploads/2020/11/The-Mad-Hattress.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/11/The-Mad-Hattress.jpg	(from https://slowly.app/en/tag/germany/)
17:46:13	53134/53134	---M--	200	added ('OK')	image/jpeg	etag:%225ed62ba9-cf8e%22	https://slowly.app/wp-content/uploads/2020/06/PadyMarie.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/06/PadyMarie.jpg	(from https://slowly.app/en/tag/germany/)
17:46:13	32221/32221	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:11%20GMT	https://slowly.app/en/story/the-mad-hattress/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/the-mad-hattress/index.html	(from https://slowly.app/en/tag/germany/)
17:46:13	30723/30723	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:11%20GMT	https://slowly.app/en/story/padymarie/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/padymarie/index.html	(from https://slowly.app/en/tag/germany/)
17:46:13	71489/71489	---M--	200	added ('OK')	image/jpeg	etag:%225e465c6f-11741%22	https://slowly.app/wp-content/uploads/2020/02/Reconsidered.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/02/Reconsidered.jpg	(from https://slowly.app/en/tag/germany/)
17:46:13	36184/36184	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:48:00%20GMT	https://slowly.app/en/story/reconsidered-grey-witch/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/reconsidered-grey-witch/index.html	(from https://slowly.app/en/tag/germany/)
17:46:13	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:12%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fholy-ape%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedfc60	(from https://slowly.app/en/story/holy-ape/)
17:46:14	20064/20064	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:12%20GMT	https://slowly.app/en/tag/germany/page/2/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/germany/page/2/index.html	(from https://slowly.app/en/tag/germany/)
17:46:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:12%20GMT	https://slowly.app/en/?p=4696	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index5788.html	(from https://slowly.app/en/story/holy-ape/)
17:46:14	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:12%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fholy-ape%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embede2e2	(from https://slowly.app/en/story/holy-ape/)
17:46:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:13%20GMT	https://slowly.app/en/tag/extrovert	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/extrovert	(from https://slowly.app/en/story/holy-ape/)
17:46:15	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:13%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fmrsam%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embede4c1	(from https://slowly.app/en/story/mrsam/)
17:46:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:13%20GMT	https://slowly.app/en/?p=4639	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index8908.html	(from https://slowly.app/en/story/mrsam/)
17:46:15	19270/19270	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:13%20GMT	https://slowly.app/en/tag/extrovert/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/extrovert/index.html	(from https://slowly.app/en/story/holy-ape/)
17:46:15	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:13%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fmrsam%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed8536	(from https://slowly.app/en/story/mrsam/)
17:46:16	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:14%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Friennhollins%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedcddb	(from https://slowly.app/en/story/riennhollins/)
17:46:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:14%20GMT	https://slowly.app/en/?p=4141	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index2993.html	(from https://slowly.app/en/story/riennhollins/)
17:46:16	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:14%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Friennhollins%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedabcd	(from https://slowly.app/en/story/riennhollins/)
17:46:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:15%20GMT	https://slowly.app/en/tag/ghosting	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/ghosting	(from https://slowly.app/en/story/riennhollins/)
17:46:17	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:15%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Ftermeh94%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed119d	(from https://slowly.app/en/story/termeh94/)
17:46:17	22845/22845	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:15%20GMT	https://slowly.app/en/tag/ghosting/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/ghosting/index.html	(from https://slowly.app/en/story/riennhollins/)
17:46:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:15%20GMT	https://slowly.app/en/?p=4128	D:/NEW/yo/DHAWNTARI1/slowly.app/en/indexc185.html	(from https://slowly.app/en/story/termeh94/)
17:46:17	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:16%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Ftermeh94%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed2654	(from https://slowly.app/en/story/termeh94/)
17:46:18	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:16%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fayarei%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed41c8	(from https://slowly.app/en/story/ayarei/)
17:46:18	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:17%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fayarei%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed5823	(from https://slowly.app/en/story/ayarei/)
17:46:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:17%20GMT	https://slowly.app/en/?p=4088	D:/NEW/yo/DHAWNTARI1/slowly.app/en/indexc937.html	(from https://slowly.app/en/story/ayarei/)
17:46:19	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:17%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Felectronlibre%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedcc06	(from https://slowly.app/en/story/electronlibre/)
17:46:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:17%20GMT	https://slowly.app/en/?p=4085	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index152f.html	(from https://slowly.app/en/story/electronlibre/)
17:46:19	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:18%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Felectronlibre%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedfa0c	(from https://slowly.app/en/story/electronlibre/)
17:46:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:18%20GMT	https://slowly.app/en/story	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story	(from https://slowly.app/en/tag/experience/page/2/)
17:46:20	0/-1	---M--	301	error ('')			https://slowly.app/en/story/featured	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/featured.2d9.delayed	(from https://slowly.app/en/tag/experience/page/2/)
17:46:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:18%20GMT	https://slowly.app/en/story	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story	(from https://slowly.app/en/tag/experience/page/3/)
17:46:20	0/-1	---M--	301	error ('')			https://slowly.app/en/story/featured	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/featured.2db.delayed	(from https://slowly.app/en/tag/experience/page/3/)
17:46:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:18%20GMT	https://slowly.app/en/tag/experience/page/1/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/experience/page/1/index.html	(from https://slowly.app/en/tag/experience/page/2/)
17:46:20	29217/29217	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2006:50:34%20GMT	https://slowly.app/en/tag/experience/page/4/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/experience/page/4/index.html	(from https://slowly.app/en/tag/experience/page/2/)
17:46:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:19%20GMT	https://slowly.app/en/story	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story	(from https://slowly.app/en/tag/experience/page/7/)
17:46:20	0/-1	---M--	301	error ('')			https://slowly.app/en/story/featured	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/featured.2dd.delayed	(from https://slowly.app/en/tag/experience/page/7/)
17:46:20	29338/29338	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2002:24:55%20GMT	https://slowly.app/en/tag/experience/page/5/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/experience/page/5/index.html	(from https://slowly.app/en/tag/experience/page/3/)
17:46:21	32516/32516	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:19%20GMT	https://slowly.app/en/story/p-th-third/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/p-th-third/index.html	(from https://slowly.app/en/tag/experience/page/7/)
17:46:21	55364/55364	---M--	200	added ('OK')	image/jpeg	etag:%225d396d42-d844%22	https://slowly.app/wp-content/uploads/2019/07/Hackpell.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2019/07/Hackpell.jpg	(from https://slowly.app/en/tag/experience/page/7/)
17:46:21	85819/85819	---M--	200	added ('OK')	image/jpeg	etag:%225d43b65a-14f3b%22	https://slowly.app/wp-content/uploads/2019/08/p_th_third.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2019/08/p_th_third.jpg	(from https://slowly.app/en/tag/experience/page/7/)
17:46:21	31572/31572	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2010:38:12%20GMT	https://slowly.app/en/story/hackpell/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/hackpell/index.html	(from https://slowly.app/en/tag/experience/page/7/)
17:46:21	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:20%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fitsmecatherine%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed6d1c	(from https://slowly.app/en/story/itsmecatherine/)
17:46:22	28978/28978	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2002:45:31%20GMT	https://slowly.app/en/tag/experience/page/6/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/experience/page/6/index.html	(from https://slowly.app/en/tag/experience/page/7/)
17:46:22	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:20%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fitsmecatherine%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embedd2d7	(from https://slowly.app/en/story/itsmecatherine/)
17:46:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:20%20GMT	https://slowly.app/en/?p=4151	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index2ebf.html	(from https://slowly.app/en/story/itsmecatherine/)
17:46:22	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:21%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Flia-chan%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embede2d9	(from https://slowly.app/en/story/lia-chan/)
17:46:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:21%20GMT	https://slowly.app/en/?p=4137	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index305d.html	(from https://slowly.app/en/story/lia-chan/)
17:46:23	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:21%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Flia-chan%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed2a0c	(from https://slowly.app/en/story/lia-chan/)
17:46:23	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:21%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Flikki%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed9f4c	(from https://slowly.app/en/story/likki/)
17:46:24	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:22%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Flikki%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embede518	(from https://slowly.app/en/story/likki/)
17:46:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:22%20GMT	https://slowly.app/en/?p=3883	D:/NEW/yo/DHAWNTARI1/slowly.app/en/indexc67b.html	(from https://slowly.app/en/story/likki/)
17:46:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:22%20GMT	https://slowly.app/en/tag/argentina	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/argentina	(from https://slowly.app/en/story/likki/)
17:46:24	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:23%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fwotabottl%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embeda9ee	(from https://slowly.app/en/story/wotabottl/)
17:46:24	22348/22348	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2000:38:08%20GMT	https://slowly.app/en/tag/argentina/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/argentina/index.html	(from https://slowly.app/en/story/likki/)
17:46:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:23%20GMT	https://slowly.app/en/?p=3807	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index82f0.html	(from https://slowly.app/en/story/wotabottl/)
17:46:25	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:23%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fwotabottl%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed09b5	(from https://slowly.app/en/story/wotabottl/)
17:46:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:24%20GMT	https://slowly.app/en/tag/latvia	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/latvia	(from https://slowly.app/en/story/wotabottl/)
17:46:26	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:24%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fzhuzhu-organic%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed6ad6	(from https://slowly.app/en/story/zhuzhu-organic/)
17:46:26	20021/20021	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:24%20GMT	https://slowly.app/en/tag/latvia/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/latvia/index.html	(from https://slowly.app/en/story/wotabottl/)
17:46:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:24%20GMT	https://slowly.app/en/?p=3791	D:/NEW/yo/DHAWNTARI1/slowly.app/en/index6b62.html	(from https://slowly.app/en/story/zhuzhu-organic/)
17:46:26	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:25%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fzhuzhu-organic%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed68fd	(from https://slowly.app/en/story/zhuzhu-organic/)
17:46:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:25%20GMT	https://slowly.app/en/tag/chinese	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/chinese	(from https://slowly.app/en/story/zhuzhu-organic/)
17:46:27	18329/18329	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:26%20GMT	https://slowly.app/en/tag/chinese/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/chinese/index.html	(from https://slowly.app/en/story/zhuzhu-organic/)
17:46:27	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:26%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fty%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embede3a7	(from https://slowly.app/en/story/ty/)
17:46:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:26%20GMT	https://slowly.app/en/?p=3577	D:/NEW/yo/DHAWNTARI1/slowly.app/en/indexab8d.html	(from https://slowly.app/en/story/ty/)
17:46:28	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:26%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Fty%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed3f32	(from https://slowly.app/en/story/ty/)
17:46:28	73778/73778	---M--	200	added ('OK')	image/jpeg	etag:%225d1315df-12032%22	https://slowly.app/wp-content/uploads/2019/06/hendrywu.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2019/06/hendrywu.jpg	(from https://slowly.app/en/story/ty/)
17:46:28	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2031%20Jan%202023%2012:16:27%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Friri703%2F	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed7ae5	(from https://slowly.app/en/story/riri703/)
17:46:28	32318/32318	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2006:16:25%20GMT	https://slowly.app/en/story/hendry-wu/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/hendry-wu/index.html	(from https://slowly.app/en/story/ty/)
17:46:29	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2031%20Jan%202023%2012:16:27%20GMT	https://slowly.app/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fslowly.app%2Fen%2Fstory%2Friri703%2F&format=xml	D:/NEW/yo/DHAWNTARI1/slowly.app/en/wp-json/oembed/1.0/embed427c	(from https://slowly.app/en/story/riri703/)
17:46:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:27%20GMT	https://slowly.app/en/?p=3568	D:/NEW/yo/DHAWNTARI1/slowly.app/en/indexfd91.html	(from https://slowly.app/en/story/riri703/)
17:46:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:28%20GMT	https://slowly.app/en/tag/stamp-collection	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/stamp-collection	(from https://slowly.app/en/story/riri703/)
17:46:30	24124/24124	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2007:32:14%20GMT	https://slowly.app/en/tag/stamp-collection/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/stamp-collection/index.html	(from https://slowly.app/en/story/riri703/)
17:46:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:28%20GMT	https://slowly.app/en/story	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story	(from https://slowly.app/en/tag/communication/page/2/)
17:46:30	0/-1	---M--	301	error ('')			https://slowly.app/en/story/featured	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/featured.2f4.delayed	(from https://slowly.app/en/tag/communication/page/2/)
17:46:30	36266/36266	---M--	200	added ('OK')	image/jpeg	etag:%225f43e463-8daa%22	https://slowly.app/wp-content/uploads/2020/08/Arpan.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/08/Arpan.jpg	(from https://slowly.app/en/tag/communication/page/2/)
17:46:30	54345/54345	---M--	200	added ('OK')	image/jpeg	etag:%225ed63804-d449%22	https://slowly.app/wp-content/uploads/2020/06/Rahama.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/06/Rahama.jpg	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	33032/33032	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:29%20GMT	https://slowly.app/en/story/arpan/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/arpan/index.html	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	64325/64325	---M--	200	added ('OK')	image/jpeg	etag:%225ed62e2e-fb45%22	https://slowly.app/wp-content/uploads/2020/06/elzzzamars.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/06/elzzzamars.jpg	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	29873/29873	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2012:16:29%20GMT	https://slowly.app/en/story/rahama/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/rahama/index.html	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	30993/30993	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2009:14:59%20GMT	https://slowly.app/en/story/elzzzamars/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/elzzzamars/index.html	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:30%20GMT	https://slowly.app/en/tag/communication/page/1/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/communication/page/1/index.html	(from https://slowly.app/en/tag/communication/page/2/)
17:46:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2012:16:30%20GMT	https://slowly.app/en/story	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story	(from https://slowly.app/en/tag/communication/page/3/)
17:46:32	0/-1	---M--	301	error ('')			https://slowly.app/en/story/featured	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/featured.2f9.delayed	(from https://slowly.app/en/tag/communication/page/3/)
17:46:32	30014/30014	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Jan%202023%2022:24:10%20GMT	https://slowly.app/en/tag/communication/page/4/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/tag/communication/page/4/index.html	(from https://slowly.app/en/tag/communication/page/2/)
17:46:32	48048/48048	---M--	200	added ('OK')	image/jpeg	etag:%225e8fe021-bbb0%22	https://slowly.app/wp-content/uploads/2020/04/Shaharyar.jpg	D:/NEW/yo/DHAWNTARI1/slowly.app/wp-content/uploads/2020/04/Shaharyar.jpg	(from https://slowly.app/en/tag/communication/page/3/)
17:46:32	32354/32354	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2007:15:23%20GMT	https://slowly.app/en/story/shaharyar/	D:/NEW/yo/DHAWNTARI1/slowly.app/en/story/shaharyar/index.html	(from https://slowly.app/en/tag/communication/page/3/)
